Interval (ms),PCM1.P1.MAP,PCM1.P19.BatteryVolts,PCM1.P19.Coolant_Temp,PCM1.P1.Final_AFR1,PCM1.P1.Final_AFR2,PCM1.P14.InjectorPW1,PCM1.P9.O2Fuel_MultA,PCM1.P9.O2Fuel_MultB,PCM1.P23.Primary_Fuel_Pressure,PCM1.P12.PrimaryCompensatedInjectorFlow,PCM1.P9.RPM,PCM1.P1.Spark_Advance_Log,PCM1.P20.Target_AFR,PCM1.P4.TimeSinceRun,PCM1.P2.TPS,PCM1.P3.WasteGate_SetPoint,PCM1.P3.NonDrivenWheelSpeed,PCM1.P3.DrivenWheelSpeed,PCM1.P20.Engine_HP_Potential,PCM1.P22.EngineTorque,PCM1.ERI.VarDecs.Primary_Injector_Duty,TPS_diff,time_diff,TPS_ramp_rate,Final_AFR1_diff,Final_AFR1_ramp_rate,RPM_diff,RPM_ramp_rate,event_type
1676786789895.0,-8.99,14.39,161.6,9.03,1.03,2066.0,1.0,1.0,50.33,1270.0,1105.0,19.57,10.01,386.0,2.0,22.05,0.0,0.0,10.0,47.0,,1.0,35.0,0.02857,0.0,0.0,3.0,0.08571,idle
1676786789932.0,-8.99,14.39,161.6,9.03,1.03,2055.0,1.0,1.0,50.47,1270.0,1096.0,20.53,10.0,386.0,2.0,22.05,0.0,0.0,9.0,48.0,,0.0,37.0,0.0,0.0,0.0,-9.0,-0.24324,idle
1676786789975.0,-8.99,14.39,161.6,9.02,1.02,2052.0,1.0,1.0,50.47,1268.0,1093.0,20.69,10.0,386.0,2.0,22.05,0.0,0.0,9.0,47.0,,0.0,43.0,0.0,-0.009999999999999787,-0.00023,-3.0,-0.06977,idle
1676786789996.0,-8.99,14.43,161.6,9.03,1.03,2055.0,1.0,1.0,49.89,1272.0,1095.0,20.64,10.01,386.0,2.0,22.05,0.0,0.0,9.0,47.0,,0.0,21.0,0.0,0.009999999999999787,0.00048,2.0,0.09524,idle
1676786790018.0,-8.99,14.43,161.6,9.03,1.03,2052.0,1.0,1.0,50.47,1266.0,1091.0,20.53,10.01,386.0,2.0,22.05,0.0,0.0,9.0,47.0,,0.0,22.0,0.0,0.0,0.0,-4.0,-0.18182,idle
1676786790040.0,-8.99,14.43,161.6,9.03,1.03,2055.0,1.0,1.0,49.89,1272.0,1089.0,20.79,10.01,386.0,2.0,22.05,0.0,0.0,9.0,47.0,,0.0,22.0,0.0,0.0,0.0,-2.0,-0.09091,idle
1676786790067.0,-8.99,14.43,161.6,9.03,1.03,2054.0,1.0,1.0,50.04,1270.0,1090.0,20.79,10.0,386.0,2.0,22.05,0.0,0.0,9.0,47.0,,0.0,27.0,0.0,0.0,0.0,1.0,0.03704,idle
1676786790108.0,-8.99,14.39,161.6,9.04,1.03,2061.0,1.0,1.0,50.47,1270.0,1093.0,20.53,10.0,386.0,2.0,22.05,0.0,0.0,9.0,47.0,,0.0,41.0,0.0,0.009999999999999787,0.00024,3.0,0.07317,idle
1676786790129.0,-8.99,14.39,161.6,9.03,1.03,2052.0,1.0,1.0,50.04,1272.0,1085.0,20.69,10.0,386.0,2.0,22.05,0.0,0.0,9.0,47.0,,0.0,21.0,0.0,-0.009999999999999787,-0.00048,-8.0,-0.38095,idle
1676786790151.0,-8.99,14.39,161.6,9.03,1.03,2051.0,1.0,1.0,50.47,1268.0,1084.0,20.89,10.0,386.0,2.0,22.05,0.0,0.0,9.0,47.0,,0.0,22.0,0.0,0.0,0.0,-1.0,-0.04545,idle
1676786790174.0,-8.99,14.39,161.6,9.03,1.03,2052.0,1.0,1.0,50.04,1272.0,1081.0,20.9,10.01,386.0,2.0,22.05,0.0,0.0,9.0,47.0,,0.0,23.0,0.0,0.0,0.0,-3.0,-0.13043,idle
1676786790204.0,-8.99,14.43,161.6,9.04,1.03,2051.0,1.0,1.0,50.47,1268.0,1084.0,20.91,10.01,386.0,2.0,22.05,0.0,0.0,9.0,47.0,,0.0,30.0,0.0,0.009999999999999787,0.00033,3.0,0.1,idle
1676786790237.0,-8.99,14.43,161.6,9.03,1.03,2051.0,1.0,1.0,50.47,1268.0,1083.0,20.89,10.0,386.0,2.0,22.05,0.0,0.0,9.0,47.0,,0.0,33.0,0.0,-0.009999999999999787,-0.0003,-1.0,-0.0303,idle
1676786790259.0,-8.99,14.43,161.6,9.03,1.03,2056.0,1.0,1.0,49.89,1272.0,1085.0,20.9,10.0,386.0,2.0,22.05,0.0,0.0,9.0,47.0,,0.0,22.0,0.0,0.0,0.0,2.0,0.09091,idle
1676786790281.0,-8.99,14.43,161.6,9.03,1.03,2052.0,1.0,1.0,50.33,1266.0,1089.0,20.89,10.0,386.0,2.0,22.05,0.0,0.0,9.0,47.0,,0.0,22.0,0.0,0.0,0.0,4.0,0.18182,idle
1676786790303.0,-8.99,14.43,161.6,9.03,1.03,2055.0,1.0,1.0,50.04,1270.0,1090.0,20.88,10.01,386.0,2.0,22.05,0.0,0.0,9.0,47.0,,0.0,22.0,0.0,0.0,0.0,1.0,0.04545,idle
1676786790349.0,-8.99,14.43,161.6,9.03,1.03,2062.0,1.0,1.0,50.33,1270.0,1082.0,20.84,10.0,386.0,2.0,22.05,0.0,0.0,9.0,47.0,,0.0,46.0,0.0,0.0,0.0,-8.0,-0.17391,idle
1676786790373.0,-8.99,14.43,161.6,9.04,1.03,2051.0,1.0,1.0,50.47,1270.0,1078.0,20.9,10.0,386.0,2.0,22.05,0.0,0.0,9.0,48.0,,0.0,24.0,0.0,0.009999999999999787,0.00042,-4.0,-0.16667,idle
1676786790395.0,-8.99,14.41,161.6,9.05,1.03,2052.0,1.0,1.0,50.04,1272.0,1081.0,20.92,10.0,386.0,2.0,22.05,0.0,0.0,9.0,47.0,,0.0,22.0,0.0,0.010000000000001563,0.00045,3.0,0.13636,idle
1676786790417.0,-8.99,14.41,161.6,9.05,1.03,2052.0,1.0,1.0,50.47,1268.0,1088.0,20.9,10.01,386.0,2.0,22.05,0.0,0.0,9.0,47.0,,0.0,22.0,0.0,0.0,0.0,7.0,0.31818,idle
1676786790438.0,-8.99,14.41,161.6,9.05,1.03,2056.0,1.0,1.0,50.04,1272.0,1086.0,20.88,10.01,386.0,2.0,22.05,0.0,0.0,9.0,47.0,,0.0,21.0,0.0,0.0,0.0,-2.0,-0.09524,idle
1676786790474.0,-8.99,14.41,161.6,9.04,1.03,2056.0,1.0,1.0,49.89,1272.0,1074.0,20.91,10.01,386.0,2.0,22.05,0.0,0.0,9.0,47.0,,0.0,36.0,0.0,-0.010000000000001563,-0.00028,-12.0,-0.33333,idle
1676786790497.0,-8.99,14.43,161.6,9.04,1.03,2053.0,1.0,1.0,50.47,1266.0,1071.0,20.94,10.01,386.0,2.0,22.05,0.0,0.0,9.0,48.0,,0.0,23.0,0.0,0.0,0.0,-3.0,-0.13043,idle
1676786790519.0,-8.99,14.43,161.6,9.03,1.03,2057.0,1.0,1.0,50.04,1272.0,1071.0,20.95,10.01,386.0,2.0,22.05,0.0,0.0,9.0,47.0,,0.0,22.0,0.0,-0.009999999999999787,-0.00045,0.0,0.0,idle
1676786790545.0,-8.99,14.43,161.6,9.03,1.03,2056.0,1.0,1.0,50.47,1272.0,1074.0,20.93,10.0,386.0,2.0,22.05,0.0,0.0,9.0,47.0,,0.0,26.0,0.0,0.0,0.0,3.0,0.11538,idle
1676786790583.0,-8.99,14.43,161.6,9.04,1.03,2055.0,1.0,1.0,50.33,1270.0,1068.0,20.94,10.0,386.0,2.0,22.05,0.0,0.0,9.0,47.0,,0.0,38.0,0.0,0.009999999999999787,0.00026,-6.0,-0.15789,idle
1676786790621.0,-8.99,14.38,161.6,9.03,1.03,2066.0,1.0,1.0,50.33,1272.0,1068.0,20.45,10.0,386.0,2.0,22.05,0.0,0.0,9.0,47.0,,0.0,38.0,0.0,-0.009999999999999787,-0.00026,0.0,0.0,idle
1676786790643.0,-8.99,14.38,161.6,9.03,1.03,2056.0,1.0,1.0,50.47,1270.0,1071.0,20.46,10.0,386.0,2.0,22.05,0.0,0.0,9.0,47.0,,0.0,22.0,0.0,0.0,0.0,3.0,0.13636,idle
1676786790665.0,-8.99,14.38,161.6,9.03,1.03,2057.0,1.0,1.0,50.33,1270.0,1061.0,20.95,10.0,386.0,2.0,22.05,0.0,0.0,9.0,47.0,,0.0,22.0,0.0,0.0,0.0,-10.0,-0.45455,idle
1676786790687.0,-8.99,14.42,161.6,9.03,1.03,2059.0,1.0,1.0,50.04,1272.0,1060.0,20.49,10.0,386.0,2.0,22.05,0.0,0.0,9.0,48.0,,0.0,22.0,0.0,0.0,0.0,-1.0,-0.04545,idle
1676786790713.0,-8.99,14.42,161.6,9.02,1.03,2057.0,1.0,1.0,50.47,1268.0,1060.0,20.49,10.01,386.0,2.0,22.05,0.0,0.0,9.0,47.0,,0.0,26.0,0.0,-0.009999999999999787,-0.00038,0.0,0.0,idle
1676786790755.0,-8.99,14.42,161.6,9.01,1.03,2061.0,1.0,1.0,50.47,1268.0,1067.0,20.48,10.01,386.0,2.0,22.05,0.0,0.0,9.0,47.0,,0.0,42.0,0.0,-0.009999999999999787,-0.00024,7.0,0.16667,idle
1676786790777.0,-8.85,14.42,161.6,9.01,1.03,2063.0,1.0,1.0,50.04,1272.0,1067.0,20.46,9.99,387.0,2.0,22.05,0.0,0.0,9.0,47.0,,0.0,22.0,0.0,0.0,0.0,0.0,0.0,idle
1676786790802.0,-8.99,14.41,161.6,9.0,1.02,2062.0,1.0,1.0,50.47,1268.0,1065.0,20.46,9.99,387.0,2.0,22.05,0.0,0.0,9.0,48.0,,0.0,25.0,0.0,-0.009999999999999787,-0.0004,-2.0,-0.08,idle
1676786790824.0,-8.85,14.41,161.6,9.01,1.03,2067.0,1.0,1.0,50.04,1272.0,1063.0,20.47,9.99,387.0,2.0,22.05,0.0,0.0,9.0,48.0,,0.0,22.0,0.0,0.009999999999999787,0.00045,-2.0,-0.09091,idle
1676786790846.0,-8.85,14.41,161.6,9.0,1.03,2066.0,1.0,1.0,50.33,1269.0,1069.0,20.48,10.0,387.0,2.0,22.05,0.0,0.0,9.0,48.0,,0.0,22.0,0.0,-0.009999999999999787,-0.00045,6.0,0.27273,idle
1676786790896.0,-8.85,14.38,161.6,9.02,1.03,2076.0,1.0,1.0,50.33,1271.0,1073.0,20.93,10.0,387.0,2.0,22.05,0.0,0.0,9.0,48.0,,0.0,50.0,0.0,0.019999999999999574,0.0004,4.0,0.08,idle
1676786790918.0,-8.85,14.38,161.6,9.01,1.03,2075.0,1.0,1.0,50.33,1269.0,1066.0,20.44,10.0,387.0,2.0,22.05,0.0,0.0,9.0,48.0,,0.0,22.0,0.0,-0.009999999999999787,-0.00045,-7.0,-0.31818,idle
1676786790939.0,-8.85,14.38,161.6,9.01,1.03,2075.0,1.0,1.0,50.47,1269.0,1065.0,20.47,10.0,387.0,2.0,22.05,0.0,0.0,9.0,48.0,,0.0,21.0,0.0,0.0,0.0,-1.0,-0.04762,idle
1676786790961.0,-8.85,14.38,161.6,9.01,1.03,2067.0,1.0,1.0,50.04,1271.0,1066.0,20.47,10.0,387.0,2.0,22.05,0.0,0.0,9.0,48.0,,0.0,22.0,0.0,0.0,0.0,1.0,0.04545,idle
1676786790988.0,-8.85,14.42,161.6,9.01,1.03,2067.0,1.0,1.0,50.04,1271.0,1068.0,20.45,10.0,387.0,2.0,22.05,0.0,0.0,9.0,48.0,,0.0,27.0,0.0,0.0,0.0,2.0,0.07407,idle
1676786791017.0,-8.85,14.42,161.6,9.02,1.03,2066.0,1.0,1.0,50.47,1267.0,1062.0,20.46,10.0,387.0,2.0,22.05,0.0,0.0,9.0,48.0,,0.0,29.0,0.0,0.009999999999999787,0.00034,-6.0,-0.2069,idle
1676786791038.0,-8.85,14.42,161.6,9.01,1.03,2067.0,1.0,1.0,50.04,1271.0,1062.0,20.48,10.0,387.0,2.0,22.05,0.0,0.0,9.0,48.0,,0.0,21.0,0.0,-0.009999999999999787,-0.00048,0.0,0.0,idle
1676786791059.0,-8.85,14.42,161.6,9.01,1.03,2066.0,1.0,1.0,50.47,1267.0,1064.0,20.48,10.0,387.0,2.0,22.05,0.0,0.0,9.0,48.0,,0.0,21.0,0.0,0.0,0.0,2.0,0.09524,idle
1676786791082.0,-8.85,14.42,161.6,9.01,1.03,2067.0,1.0,1.0,50.04,1271.0,1068.0,20.48,10.01,387.0,2.0,22.05,0.0,0.0,9.0,48.0,,0.0,23.0,0.0,0.0,0.0,4.0,0.17391,idle
1676786791112.0,-8.85,14.42,161.6,9.01,1.03,2070.0,1.0,1.0,50.04,1271.0,1065.0,20.46,10.01,387.0,2.0,22.05,0.0,0.0,9.0,48.0,,0.0,30.0,0.0,0.0,0.0,-3.0,-0.1,idle
1676786791155.0,-8.85,14.42,161.6,9.01,1.03,2068.0,1.0,1.0,50.33,1271.0,1064.0,20.49,10.0,387.0,2.0,22.05,0.0,0.0,9.0,48.0,,0.0,43.0,0.0,0.0,0.0,-1.0,-0.02326,idle
1676786791178.0,-8.85,14.42,161.6,9.01,1.03,2077.0,1.0,1.0,50.33,1269.0,1068.0,20.48,10.0,387.0,2.0,22.05,0.0,0.0,9.0,48.0,,0.0,23.0,0.0,0.0,0.0,4.0,0.17391,idle
1676786791212.0,-8.85,14.38,161.6,9.01,1.03,2076.0,1.0,1.0,50.33,1269.0,1079.0,20.44,10.0,387.0,2.0,22.05,0.0,0.0,9.0,48.0,,0.0,34.0,0.0,0.0,0.0,11.0,0.32353,idle
1676786791237.0,-8.85,14.38,161.6,9.02,1.03,2066.0,1.0,1.0,50.47,1269.0,1078.0,20.92,10.0,387.0,2.0,22.05,0.0,0.0,9.0,48.0,,0.0,25.0,0.0,0.009999999999999787,0.0004,-1.0,-0.04,idle
1676786791277.0,-8.85,14.38,161.6,9.02,1.03,2066.0,1.0,1.0,50.47,1267.0,1070.0,20.47,10.01,387.0,2.0,22.05,0.0,0.0,9.0,48.0,,0.0,40.0,0.0,0.0,0.0,-8.0,-0.2,idle
1676786791312.0,-8.85,14.42,161.6,9.01,1.03,2066.0,1.0,1.0,50.47,1267.0,1077.0,20.44,10.0,387.0,2.0,22.05,0.0,0.0,9.0,48.0,,0.0,35.0,0.0,-0.009999999999999787,-0.00029,7.0,0.2,idle
1676786791338.0,-8.85,14.42,161.6,9.01,1.03,2068.0,1.0,1.0,50.04,1271.0,1079.0,20.92,10.0,387.0,2.0,22.05,0.0,0.0,9.0,48.0,,0.0,26.0,0.0,0.0,0.0,2.0,0.07692,idle
1676786791360.0,-8.85,14.42,161.6,9.03,1.03,2066.0,1.0,1.0,50.47,1267.0,1076.0,20.92,10.0,387.0,2.0,22.05,0.0,0.0,9.0,48.0,,0.0,22.0,0.0,0.019999999999999574,0.00091,-3.0,-0.13636,idle
1676786791381.0,-8.85,14.42,161.6,9.03,1.03,2067.0,1.0,1.0,50.04,1271.0,1075.0,20.93,10.0,387.0,2.0,22.05,0.0,0.0,9.0,48.0,,0.0,21.0,0.0,0.0,0.0,-1.0,-0.04762,idle
1676786791410.0,-8.85,14.42,161.6,9.02,1.03,2066.0,1.0,1.0,50.33,1271.0,1080.0,20.92,10.0,387.0,1.0,22.05,0.0,0.0,9.0,48.0,,-1.0,29.0,-0.03448,-0.009999999999999787,-0.00034,5.0,0.17241,idle
1676786791437.0,-8.85,14.42,161.6,9.02,1.03,2068.0,1.0,1.0,50.33,1269.0,1085.0,20.91,10.01,387.0,2.0,22.05,0.0,0.0,9.0,48.0,,1.0,27.0,0.03704,0.0,0.0,5.0,0.18519,idle
1676786791459.0,-8.85,14.42,161.6,9.03,1.03,2077.0,1.0,1.0,50.47,1269.0,1078.0,20.89,10.01,387.0,2.0,22.05,0.0,0.0,9.0,48.0,,0.0,22.0,0.0,0.009999999999999787,0.00045,-7.0,-0.31818,idle
1676786791481.0,-8.85,14.42,161.6,9.02,1.03,2077.0,1.0,1.0,50.33,1271.0,1064.0,20.92,10.01,387.0,2.0,22.05,0.0,0.0,9.0,48.0,,0.0,22.0,0.0,-0.009999999999999787,-0.00045,-14.0,-0.63636,idle
1676786791509.0,-8.85,14.39,161.6,9.02,1.03,2066.0,1.0,1.0,50.04,1271.0,1064.0,20.48,10.0,387.0,2.0,22.05,0.0,0.0,9.0,48.0,,0.0,28.0,0.0,0.0,0.0,0.0,0.0,idle
1676786791536.0,-8.85,14.39,161.6,9.03,1.03,2065.0,1.0,1.0,50.47,1268.0,1065.0,20.48,10.0,387.0,2.0,22.05,0.0,0.0,9.0,48.0,,0.0,27.0,0.0,0.009999999999999787,0.00037,1.0,0.03704,idle
1676786791571.0,-8.85,14.39,161.6,9.01,1.03,2066.0,1.0,1.0,50.62,1267.0,1068.0,20.45,10.0,387.0,2.0,22.05,0.0,0.0,9.0,48.0,,0.0,35.0,0.0,-0.019999999999999574,-0.00057,3.0,0.08571,idle
1676786791593.0,-8.85,14.43,161.6,9.02,1.03,2070.0,1.0,1.0,49.89,1273.0,1065.0,20.46,10.0,387.0,2.0,22.05,0.0,0.0,9.0,48.0,,0.0,22.0,0.0,0.009999999999999787,0.00045,-3.0,-0.13636,idle
1676786791615.0,-8.85,14.43,161.6,9.02,1.03,2067.0,1.0,1.0,50.47,1265.0,1065.0,20.47,10.01,387.0,2.0,22.05,0.0,0.0,9.0,48.0,,0.0,22.0,0.0,0.0,0.0,0.0,0.0,idle
1676786791637.0,-8.85,14.43,161.6,9.02,1.03,2068.0,1.0,1.0,50.04,1271.0,1071.0,20.47,10.01,387.0,2.0,22.05,0.0,0.0,9.0,48.0,,0.0,22.0,0.0,0.0,0.0,6.0,0.27273,idle
1676786791670.0,-8.85,14.43,161.6,9.03,1.03,2070.0,1.0,1.0,50.04,1271.0,1076.0,20.92,10.01,387.0,2.0,22.05,0.0,0.0,9.0,48.0,,0.0,33.0,0.0,0.009999999999999787,0.0003,5.0,0.15152,idle
1676786791693.0,-8.85,14.43,161.6,9.02,1.03,2070.0,1.0,1.0,50.33,1267.0,1068.0,20.93,10.01,387.0,2.0,22.05,0.0,0.0,9.0,48.0,,0.0,23.0,0.0,-0.009999999999999787,-0.00043,-8.0,-0.34783,idle
1676786791727.0,-8.85,14.43,161.6,9.02,1.03,2079.0,1.0,1.0,50.33,1269.0,1076.0,20.45,10.01,387.0,2.0,22.05,0.0,0.0,9.0,48.0,,0.0,34.0,0.0,0.0,0.0,8.0,0.23529,idle
1676786791750.0,-8.85,14.43,161.6,9.03,1.03,2069.0,1.0,1.0,50.47,1269.0,1080.0,20.93,10.01,387.0,2.0,22.05,0.0,0.0,9.0,48.0,,0.0,23.0,0.0,0.009999999999999787,0.00043,4.0,0.17391,idle
1676786791775.0,-8.85,14.43,161.6,9.01,1.03,2068.0,1.0,1.0,50.33,1271.0,1084.0,20.91,10.01,388.0,2.0,22.05,0.0,0.0,9.0,48.0,,0.0,25.0,0.0,-0.019999999999999574,-0.0008,4.0,0.16,idle
1676786791803.0,-8.85,14.41,161.6,9.02,1.03,2067.0,1.0,1.0,50.47,1271.0,1075.0,20.92,10.0,388.0,2.0,22.05,0.0,0.0,9.0,48.0,,0.0,28.0,0.0,0.009999999999999787,0.00036,-9.0,-0.32143,idle
1676786791825.0,-8.85,14.41,161.6,9.02,1.03,2067.0,1.0,1.0,50.47,1267.0,1074.0,20.93,10.0,388.0,2.0,22.05,0.0,0.0,9.0,48.0,,0.0,22.0,0.0,0.0,0.0,-1.0,-0.04545,idle
1676786791861.0,-8.85,14.41,161.6,9.01,1.03,2068.0,1.0,1.0,50.04,1271.0,1072.0,20.44,10.0,388.0,2.0,22.05,0.0,0.0,9.0,48.0,,0.0,36.0,0.0,-0.009999999999999787,-0.00028,-2.0,-0.05556,idle
1676786791890.0,-8.85,14.43,161.6,9.01,1.03,2068.0,1.0,1.0,50.04,1271.0,1071.0,20.93,10.0,388.0,2.0,22.05,0.0,0.0,9.0,48.0,,0.0,29.0,0.0,0.0,0.0,-1.0,-0.03448,idle
1676786791914.0,-8.85,14.43,161.6,9.01,1.03,2067.0,1.0,1.0,50.47,1267.0,1063.0,20.45,10.0,388.0,2.0,22.05,0.0,0.0,9.0,48.0,,0.0,24.0,0.0,0.0,0.0,-8.0,-0.33333,idle
1676786791937.0,-8.85,14.43,161.6,9.02,1.03,2071.0,1.0,1.0,50.04,1271.0,1064.0,20.48,10.0,388.0,2.0,22.05,0.0,0.0,9.0,48.0,,0.0,23.0,0.0,0.009999999999999787,0.00043,1.0,0.04348,idle
1676786791960.0,-8.85,14.43,161.6,9.03,1.03,2067.0,1.0,1.0,50.33,1267.0,1065.0,20.48,10.0,388.0,2.0,22.05,0.0,0.0,9.0,48.0,,0.0,23.0,0.0,0.009999999999999787,0.00043,1.0,0.04348,idle
1676786791988.0,-8.85,14.41,161.6,9.01,1.03,2066.0,1.0,1.0,50.33,1269.0,1075.0,20.46,10.0,388.0,2.0,22.05,0.0,0.0,9.0,48.0,,0.0,28.0,0.0,-0.019999999999999574,-0.00071,10.0,0.35714,idle
1676786792010.0,-8.85,14.41,161.6,9.01,1.03,2078.0,1.0,1.0,50.33,1269.0,1078.0,20.93,10.0,388.0,2.0,22.05,0.0,0.0,9.0,48.0,,0.0,22.0,0.0,0.0,0.0,3.0,0.13636,idle
1676786792041.0,-8.85,14.41,161.6,9.02,1.03,2067.0,1.0,1.0,50.33,1269.0,1075.0,20.92,10.0,388.0,2.0,22.05,0.0,0.0,9.0,48.0,,0.0,31.0,0.0,0.009999999999999787,0.00032,-3.0,-0.09677,idle
1676786792070.0,-8.85,14.41,161.6,9.01,1.03,2068.0,1.0,1.0,50.04,1271.0,1087.0,20.92,10.0,388.0,2.0,22.05,0.0,0.0,9.0,48.0,,0.0,29.0,0.0,-0.009999999999999787,-0.00034,12.0,0.41379,idle
1676786792092.0,-8.85,14.42,161.6,9.01,1.03,2067.0,1.0,1.0,50.47,1267.0,1092.0,20.88,10.0,388.0,2.0,22.05,0.0,0.0,10.0,48.0,,0.0,22.0,0.0,0.0,0.0,5.0,0.22727,idle
1676786792125.0,-8.85,14.42,161.6,9.01,1.03,2066.0,1.0,1.0,50.47,1267.0,1082.0,20.84,10.0,388.0,2.0,22.05,0.0,0.0,10.0,48.0,,0.0,33.0,0.0,0.0,0.0,-10.0,-0.30303,idle
1676786792146.0,-8.85,14.42,161.6,9.01,1.03,2069.0,1.0,1.0,49.89,1271.0,1077.0,20.9,10.0,388.0,2.0,22.05,0.0,0.0,9.0,48.0,,0.0,21.0,0.0,0.0,0.0,-5.0,-0.2381,idle
1676786792173.0,-8.85,14.42,161.6,9.01,1.03,2063.0,1.0,1.0,50.47,1265.0,1078.0,20.92,10.0,388.0,2.0,22.05,0.0,0.0,9.0,48.0,,0.0,27.0,0.0,0.0,0.0,1.0,0.03704,idle
1676786792197.0,-8.85,14.42,161.6,9.01,1.03,2067.0,1.0,1.0,50.04,1271.0,1082.0,20.92,10.0,388.0,2.0,22.05,0.0,0.0,9.0,48.0,,0.0,24.0,0.0,0.0,0.0,4.0,0.16667,idle
1676786792219.0,-8.85,14.42,161.6,9.02,1.03,2064.0,1.0,1.0,50.47,1267.0,1087.0,20.9,10.01,388.0,2.0,22.05,0.0,0.0,9.0,48.0,,0.0,22.0,0.0,0.009999999999999787,0.00045,5.0,0.22727,idle
1676786792249.0,-8.85,14.42,161.6,9.0,1.03,2065.0,1.0,1.0,50.33,1269.0,1080.0,20.89,10.01,388.0,2.0,22.05,0.0,0.0,9.0,48.0,,0.0,30.0,0.0,-0.019999999999999574,-0.00067,-7.0,-0.23333,idle
1676786792272.0,-8.85,14.42,161.6,9.0,1.03,2063.0,1.0,1.0,50.47,1269.0,1081.0,20.91,10.01,388.0,2.0,22.05,0.0,0.0,9.0,48.0,,0.0,23.0,0.0,0.0,0.0,1.0,0.04348,idle
1676786792300.0,-8.85,14.41,161.6,8.99,1.03,2065.0,1.0,1.0,50.04,1271.0,1084.0,20.9,10.01,388.0,2.0,22.05,0.0,0.0,9.0,48.0,,0.0,28.0,0.0,-0.009999999999999787,-0.00036,3.0,0.10714,idle
1676786792322.0,-8.85,14.41,161.6,8.99,1.03,2061.0,1.0,1.0,50.47,1268.0,1086.0,20.9,10.01,388.0,2.0,22.05,0.0,0.0,9.0,48.0,,0.0,22.0,0.0,0.0,0.0,2.0,0.09091,idle
1676786792343.0,-8.85,14.41,161.6,8.98,1.03,2063.0,1.0,1.0,50.04,1272.0,1086.0,20.89,10.0,388.0,2.0,22.05,0.0,0.0,9.0,48.0,,0.0,21.0,0.0,-0.009999999999999787,-0.00048,0.0,0.0,idle
1676786792375.0,-8.99,14.41,161.6,8.99,1.03,2064.0,1.0,1.0,49.89,1272.0,1078.0,20.91,10.0,388.0,2.0,22.05,0.0,0.0,9.0,48.0,,0.0,32.0,0.0,0.009999999999999787,0.00031,-8.0,-0.25,idle
1676786792398.0,-8.99,14.43,161.6,8.99,1.03,2059.0,1.0,1.0,50.47,1266.0,1083.0,20.92,10.0,388.0,2.0,22.05,0.0,0.0,9.0,48.0,,0.0,23.0,0.0,0.0,0.0,5.0,0.21739,idle
1676786792422.0,-8.99,14.43,161.6,8.98,1.03,2062.0,1.0,1.0,50.04,1272.0,1084.0,20.9,10.0,388.0,2.0,22.05,0.0,0.0,9.0,47.0,,0.0,24.0,0.0,-0.009999999999999787,-0.00042,1.0,0.04167,idle
1676786792449.0,-8.99,14.43,161.6,8.99,1.03,2060.0,1.0,1.0,50.33,1270.0,1083.0,20.88,10.0,388.0,2.0,22.05,0.0,0.0,9.0,47.0,,0.0,27.0,0.0,0.009999999999999787,0.00037,-1.0,-0.03704,idle
1676786792483.0,-8.99,14.38,161.6,8.98,1.03,2070.0,1.0,1.0,50.33,1270.0,1077.0,20.9,10.0,388.0,2.0,22.05,0.0,0.0,9.0,48.0,,0.0,34.0,0.0,-0.009999999999999787,-0.00029,-6.0,-0.17647,idle
1676786792511.0,-8.99,14.38,161.6,8.99,1.03,2070.0,1.0,1.0,50.33,1272.0,1077.0,20.92,10.0,388.0,2.0,22.05,0.0,0.0,9.0,47.0,,0.0,28.0,0.0,0.009999999999999787,0.00036,0.0,0.0,idle
1676786792557.0,-8.85,14.38,161.6,8.99,1.03,2063.0,1.0,1.0,50.04,1272.0,1072.0,20.92,10.0,388.0,2.0,22.05,0.0,0.0,9.0,47.0,,0.0,46.0,0.0,0.0,0.0,-5.0,-0.1087,idle
1676786792587.0,-8.85,14.42,161.6,8.99,1.03,2063.0,1.0,1.0,49.89,1272.0,1060.0,20.47,10.0,388.0,2.0,22.05,0.0,0.0,9.0,48.0,,0.0,30.0,0.0,0.0,0.0,-12.0,-0.4,idle
1676786792609.0,-8.99,14.42,161.6,8.98,1.03,2062.0,1.0,1.0,50.47,1266.0,1062.0,20.49,10.0,388.0,2.0,22.05,0.0,0.0,9.0,48.0,,0.0,22.0,0.0,-0.009999999999999787,-0.00045,2.0,0.09091,idle
1676786792631.0,-8.85,14.42,161.6,8.99,1.03,2064.0,1.0,1.0,50.04,1272.0,1064.0,20.48,10.01,388.0,2.0,22.05,0.0,0.0,9.0,47.0,,0.0,22.0,0.0,0.009999999999999787,0.00045,2.0,0.09091,idle
1676786792662.0,-8.85,14.42,161.6,8.98,1.03,2061.0,1.0,1.0,50.47,1268.0,1070.0,20.48,10.01,388.0,2.0,22.05,0.0,0.0,9.0,48.0,,0.0,31.0,0.0,-0.009999999999999787,-0.00032,6.0,0.19355,idle
1676786792693.0,-8.85,14.42,161.6,8.99,1.03,2064.0,1.0,1.0,50.33,1268.0,1066.0,20.46,10.0,388.0,2.0,22.05,0.0,0.0,9.0,48.0,,0.0,31.0,0.0,0.009999999999999787,0.00032,-4.0,-0.12903,idle
